FECHA_CORTE;UUID;FACULTAD;ESPECIALIDAD;MODALIDAD;NIVEL_ACADEMICO;ANNIO_POSTULACION;DERPARTAMENTO;PROVINCIA;DISTRITO;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;COLEGIO;SEXO;DISCAPACIDAD;ETNIA
20240626;5ba1dc4d87b14b83ef03ecdde7052f71;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2023-1;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;JUNIOR CESAR DE LOS RIOS;F;NINGUNA;MESTIZO
20240626;2088f200cde2a33f767ae74b7d8061f5;FACULTAD DE TECNOLOGÍA;P.E.E. Fuerza Motriz;Prueba General de Admisión;PREGRADO;2023-1;JUNIN          ;CHANCHAMAYO                             ;PERENE                                                      ;LIMA           ;HUAROCHIRI                              ;SANTA CRUZ DE COCACHACRA                                    ;SANTA CRUZ;M;NINGUNA;OTROS
20240626;f9d0b5c2c02ac0a36a500997dbb9bfba;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;Otra Institucion;F;NINGUNA;OTROS
20240626;eb80a97e440946fd25425bef36da88c7;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;1198;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;1484e377d90ff53557c9ad5659378557;FACULTAD DE TECNOLOGÍA;P.E.E. Telecomunicaciones e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;F;NINGUNA;OTROS
20240626;d69f2612f91a01d764c6288a62c73bd6;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Artes Plásticas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;133 JULIO CESAR TELLO;F;NINGUNA;MESTIZO
20240626;61a069403526643302c303fc4fe28101;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1262 EL AMAUTA JOSE C. MARIATEGUI;F;NINGUNA;MESTIZO
20240626;8908ef802ba42e648e9d885931696293;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;RIMAC                                                       ;ESTHER CACERES SALGADO;F;NINGUNA;MESTIZO
20240626;5683c34c5ea07936424000b457c25b36;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;e2ee8b2ccafa487a2b4feb8d9430e86e;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2023-1;APURIMAC       ;ABANCAY                                 ;ABANCAY                                                     ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;F;NINGUNA;QUECHUA
20240626;ebd28fc7e75782fa13192f63ec411fbd;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;a984899ac6a68a125533d1f260bb4b65;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;1217 JORGE BASADRE;F;NINGUNA;MESTIZO
20240626;51c9e1dbce159d2d06b43d067792301b;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;JOSE FAUSTINO SANCHEZ CARRION;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;d0a4df693cee6bd10bb47668c73f66ae;FACULTAD DE CIENCIAS;P.E.E. Matemática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;0065 MARISCAL ANDRES A. CACERES;F;NINGUNA;MESTIZO
20240626;4a260e6890e1df23a82fcbcc441e3020;FACULTAD DE CIENCIAS;P.E.E. Matemática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;VIRGEN DE COCHARCAS;F;OTROS;NO CUENTA CON INFORMACIÓN
20240626;abe5f1aff8276f2e36aa75cc35b37472;FACULTAD DE TECNOLOGÍA;P.E.E. Electrónica e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;COLEGIO NACIONAL MIXTO HUAYCAN;F;NINGUNA;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;94d2a92a2c56f1bc27ee7c046ce570d8;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Lengua Española - Inglés;Prueba General de Admisión;PREGRADO;2023-1;PIURA          ;PIURA                                   ;PIURA                                                       ;LIMA           ;HUAROCHIRI                              ;SAN ANTONIO                                                 ;Otra Institucion;M;NINGUNA;OTROS
20240626;44230417ce7d1703fb814d896478ca5d;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1290 NUEVA AMERICA;F;NINGUNA;MESTIZO
20240626;d11cbd86349696b9763414ce0269e00e;FACULTAD DE CIENCIAS EMPRESARIALES;P. Turismo y Hotelería;Prueba General de Admisión;PREGRADO;2023-1;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;LIMA           ;LIMA                                    ;CARABAYLLO                                                  ;FAMILY SCHOOL;M;NINGUNA;OTROS
20240626;c0912f9b074688f5440a149995e84971;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LORETO         ;MAYNAS                                  ;IQUITOS                                                     ;LIMA           ;LIMA                                    ;ATE                                                         ;MARIA PARADO DE BELLIDO;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;36482548198c3f188f92863e58b5157c;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Música;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;15349;M;NINGUNA;OTROS
20240626;1825ad2a16f52aab677c4d6c3aa02981;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;JUNIN          ;HUANCAYO                                ;SICAYA                                                      ;JUNIN          ;HUANCAYO                                ;SICAYA                                                      ;NUESTRA SEÑORA DEL ROSARIO;F;NINGUNA;MESTIZO
20240626;c96d6e8f72df4269578d9921ee268eb9;FACULTAD DE TECNOLOGÍA;P.E.E. Telecomunicaciones e Informática;Prueba General de Admisión;PREGRADO;2023-1;LORETO         ;MAYNAS                                  ;IQUITOS                                                     ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;SANTA RITA;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;a6049fe766c4d8fdd7558de1a977a622;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2023-1;APURIMAC       ;CHINCHEROS                              ;ANCO_HUALLO                                                 ;APURIMAC       ;CHINCHEROS                              ;ANCO_HUALLO                                                 ;JOSE MARIA ARGUEDAS;M;NINGUNA;QUECHUA
20240626;dbed48a924dc4e36c7b0b7b23a5ba448;FACULTAD DE EDUCACIÓN INICIAL;P.E.E Educación Inicial - Discapacidad Intelectual;Prueba General de Admisión;PREGRADO;2023-1;HUANCAVELICA   ;TAYACAJA                                ;DANIEL HERNANDEZ                                            ;HUANCAVELICA   ;TAYACAJA                                ;DANIEL HERNANDEZ                                            ;MARISCAL CACERES;F;NINGUNA;QUECHUA
20240626;e1b20743af15df6911bb45b302188d8c;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Español como Lengua Extranjera;Prueba General de Admisión;PREGRADO;2023-1;CUSCO          ;LA CONVENCION                           ;PICHARI                                                     ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;SECTOR TERESA;M;NINGUNA;QUECHUA
20240626;3dadf4fb84025cadf7840a68d58c6c8e;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2023-1;AYACUCHO       ;LA MAR                                  ;AYNA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1195 CESAR VALLEJO;F;NINGUNA;QUECHUA
20240626;59a712ce1122488b3d14ba1f3bf03cd3;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;NIÑO JESUS DE PRAGA;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;5c53b069e30b0cbef356ba715e0f4f54;FACULTAD DE EDUCACIÓN INICIAL;P.E.E Educación Inicial - Discapacidad Intelectual;Beca 18;PREGRADO;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;ATE                                                         ;MANUEL GONZALEZ PRADA;F;NINGUNA;QUECHUA
20240626;d71f52b47538536127b63dad8b1d286b;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2023-1;JUNIN          ;HUANCAYO                                ;HUANCAYO                                                    ;JUNIN          ;HUANCAYO                                ;HUANCAYO                                                    ;0089 MANUEL GONZALES PRADA;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;bd809bc9b3c1145d9a6a502f24209022;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;6fe94cacf86ab4fcdacba0eb0502c7d2;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;SANTO DOMINGO EL PREDICADOR;F;NINGUNA;MESTIZO
20240626;2b0d445d57a73f2ac5ac2237a8984cbd;FACULTAD DE CIENCIAS;P.E.E. Matemática e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1248 5 DE ABRIL;M;NINGUNA;QUECHUA
20240626;3e72e21265c9045fa5efad8c63551b0a;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Lengua Española - Inglés;Prueba General de Admisión;PREGRADO;2023-1;CALLAO         ;CALLAO                                  ;VENTANILLA                                                  ;LIMA           ;LIMA                                    ;PUENTE PIEDRA                                               ;5165 REPUBLICA DE SUECIA;F;NINGUNA;QUECHUA
20240626;d6134fd1d2e2bc3bee98f2a4ffc734a2;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Lengua Española - Inglés;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;046 VICTOR RAUL HAYA DE LA TORRE;M;NINGUNA;MESTIZO
20240626;063500be50ecd31f7c1a01cfb8015edb;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Lengua Española - Inglés;Prueba General de Admisión;PREGRADO;2023-1;HUANCAVELICA   ;HUANCAVELICA                            ;YAULI                                                       ;HUANCAVELICA   ;HUANCAVELICA                            ;YAULI                                                       ;SAN MARTIN DE PORRES;M;NINGUNA;QUECHUA
20240626;8de50a4d406a9a3c61be7124b8db065e;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LOS OLIVOS                                                  ;LIMA           ;LIMA                                    ;LOS OLIVOS                                                  ;TRILCE LOS OLIVOS;F;NINGUNA;MESTIZO
20240626;406d5f1c472174e6d4026238a81da94e;FACULTAD DE CIENCIAS;P.E.E. Matemática e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;Otra Institucion;M;NINGUNA;MESTIZO
20240626;55e48861256108dbf633335dc1325763;FACULTAD DE TECNOLOGÍA;P.E.E. Electrónica e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;COLEGIO NACIONAL MIXTO HUAYCAN;M;NINGUNA;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;09628d2572ed1bcf78292af0ede1ec0b;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;SANTO DOMINGO DE GUZMAN;F;NINGUNA;MESTIZO
20240626;df967805fa78a1467f36417d4ca07d68;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;RIMAC                                                       ;LIMA           ;LIMA                                    ;RIMAC                                                       ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;56ab9d9ee158785822c58724fc00cee8;FACULTAD DE CIENCIAS;P.E.E. Matemática e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;TELESFORO CATACORA;M;NINGUNA;BLANCO
20240626;1ed348fee59461841168b0264c658d22;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;def994da7f39a88cef4a3dfda80b0455;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;3bb07fb4a6fe6fba485a2f97f60f7707;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;PIURA          ;HUANCABAMBA                             ;SAN MIGUEL DE EL FAIQUE                                     ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;SAN MIGUEL ARCANGEL;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;c328c9b60482a9ca8084f66c4d087475;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;1173 JULIO CESAR TELLO;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;9b3ba5eb3706370f7c31d2087f3af5b4;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Literatura;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;JESUS MARIA                                                 ;LIMA           ;LIMA                                    ;SAN JUAN DE MIRAFLORES                                      ;6086 SANTA ISABEL;F;NINGUNA;OTROS
20240626;04f6b8571af9ee59d61c31873564d8c1;FACULTAD DE CIENCIAS EMPRESARIALES;P. Gastronomía;Prueba General de Admisión;PREGRADO;2023-1;;;;;;;Otra Institucion;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;710e7660c074ed125f62e9fdbb10a125;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Beca 18;PREGRADO;2023-1;HUANUCO        ;DOS DE MAYO                             ;PACHAS                                                      ;LIMA           ;LIMA                                    ;ATE                                                         ;ENRIQUE LOPEZ ALBUJAR;F;NINGUNA;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;40333af66c800134dbbd07a058af714c;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;HUAROCHIRI                              ;CHICLA                                                      ;20547 MANUEL A. ODRIA;F;NINGUNA;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;595ca5165e15c525af04b4bc02fbae7e;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1190 FELIPE HUAMAN POMA DE AYALA;F;NINGUNA;MESTIZO
20240626;db19ac6e4892756d36a79aa566e74177;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Italiano;Prueba General de Admisión;PREGRADO;2023-1;JUNIN          ;CHANCHAMAYO                             ;PERENE                                                      ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1190 FELIPE HUAMAN POMA DE AYALA;F;NINGUNA;MESTIZO
20240626;58ed5aa69838467bb309f33b3900c1f5;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2023-1;JUNIN          ;CHANCHAMAYO                             ;PERENE                                                      ;LIMA           ;LIMA                                    ;ATE                                                         ;TELESFORO CATACORA;M;NINGUNA;MESTIZO
20240626;4bb3671b2d67a575d88338da0d902f24;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2023-1;AREQUIPA       ;CAYLLOMA                                ;MAJES                                                       ;LIMA           ;LIMA                                    ;LIMA                                                        ;1103 ELVIRA GARCIA Y GARCIA;F;NINGUNA;MESTIZO
20240626;ade4a6acd7e09d9782c33fe7c6e80580;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;ISABEL LA CATOLICA;F;NINGUNA;MESTIZO
20240626;94f471c95e741442963aa6b8faa6ad30;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;0027 SAN ANTONIO JICAMARCA;M;NINGUNA;BLANCO
20240626;6ee7aad4c413d21e0b8ded94ab8df1ae;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;NUESTRA SEÑORA DE LOURDES;F;NINGUNA;OTROS
20240626;ee17433a8b7a1102c5528892ac3609a5;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Música;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;LIMA                                                        ;RICARDO PALMA;M;NINGUNA;MESTIZO
20240626;d2919769f4616c98c2baa381d8c989f3;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1279;M;NINGUNA;OTROS
20240626;430a33b7dfe7f800389bfab4911d6496;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;1º o 2º Puestos I.E Educ. Secun.;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1283 OKINAWA;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;92a4c60f95a64378ad2928126a50c845;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;MANUEL GONZALEZ PRADA;F;NINGUNA;QUECHUA
20240626;abc379e68170463f5156a9caab754cd1;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;CARABAYLLO                                                  ;2050 REPUBLICA DE ARGENTINA;F;NINGUNA;MESTIZO
20240626;3c4f589467e8758eca79637c4c97fa55;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2023-1;HUANUCO        ;PACHITEA                                ;CHAGLLA                                                     ;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;JULIO CESAR TELLO;F;NINGUNA;OTROS
20240626;b1a08e2eb421edb429e009f7f008fe73;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Lengua Española;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;CORAZON DE JESUS DE JICAMARCA;F;NINGUNA;MESTIZO
20240626;0e04be73751901a14408c26df455e267;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;0025 SAN MARTIN DE PORRES;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;37020362ea2b6d6739d9e46af93f863d;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;ATE                                                         ;EDELMIRA DEL PANDO;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;4b30db7a3383e9932e8d3e619965856e;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología Textil;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;EL AGUSTINO                                                 ;LIMA           ;LIMA                                    ;ATE                                                         ;NIÑO GENIO;F;NINGUNA;MESTIZO
20240626;68d27df84c462c03bf3b680a66d4dcd7;FACULTAD DE TECNOLOGÍA;P.E.E. Construcciones Metálicas;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;INDEPENDENCIA                                               ;LIMA           ;LIMA                                    ;INDEPENDENCIA                                               ;2057 JOSE GABRIEL CONDORCANQUI;M;NINGUNA;MESTIZO
20240626;401342842e52436dd6cdeb6ba54198e8;FACULTAD DE TECNOLOGÍA;P.E.E. Telecomunicaciones e Informática;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;SAN ISIDRO;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;f05ad08f1769e8d58799a5cd7654bf02;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Artes Plásticas;Prueba General de Admisión;PREGRADO;2023-1;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;4015 AUGUSTO SALAZAR BONDY;M;NINGUNA;MESTIZO
20240626;2b8241d4069d473f1bb0535a5744e332;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;ec832ab9223b7aeccd3e61419a4cd6a2;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Historia;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;MIRAFLORES                                                  ;LIMA           ;LIMA                                    ;SANTIAGO DE SURCO                                           ;TECNICO FAP MANUEL POLO JIMENEZ;M;NINGUNA;OTROS
20240626;335cbccfa7c879934afb7df93356c787;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;AYACUCHO       ;HUAMANGA                                ;SANTIAGO DE PISCHA                                          ;LIMA           ;LIMA                                    ;ATE                                                         ;INCA GARCILASO DE LA VEGA;F;NINGUNA;OTROS
20240626;4f465d18f0098b4684d9ed2283b98dac;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2023-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;F;NINGUNA;MESTIZO
